Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
1542,2.2029574219069575e-06,3.605692391477537e-05,-2.2717402266132788e-05,4.2853025932216387e-07,1.4944205668768537e-05,2.573789157366708e-05,3.71342989956353e-05,1.3603858162979671e-05,2.224659994080006e-05,0.0005504582626433945,0.0007421035717782085,0.0015114199785791892,0.0008043452151651483,0.0008107148667210395,0.00014813637133098768,0.00011562573473505499,0.00027673122052581636,0.00019562297779165147,0.00023488230287937843,-24.077
1546,6.404657814494428e-07,3.109839163630843e-05,-2.6976437991183724e-05,-1.9631504950911595e-05,2.145779840811345e-05,2.2292818691039325e-05,2.9611811347223806e-05,1.1347050515575994e-05,1.4248562713948981e-05,0.0005096244526678811,0.0007972252463438751,0.0009328145058840855,0.0006616555327238988,0.0008523104626594022,0.00017896591687304326,0.00020307406558794713,0.00028461156128418486,0.00014847743020434862,0.0001429614861928352,-21.034
1551,-1.3148516275015967e-06,2.9191860827778717e-05,-2.2199303376908243e-05,-2.5452204636052172e-05,2.368064124784163e-05,2.966899978608127e-05,3.1625365657171584e-05,1.6980579146729285e-05,1.2918673967817906e-05,0.00083635297143892,0.0011056546163722058,0.0007388238061402916,0.0013196994321808767,0.00069871181270521,0.0001246850872477654,0.00035309734481270695,0.00019309693608352674,0.00020251879882404045,0.0002006364054873831,-17.992
1583,-1.5455365616369205e-05,5.2529712770033586e-05,-7.54976585840399e-06,2.4201187069810235e-05,9.317366120730246e-06,1.3750744104485126e-05,4.026501207163294e-05,1.6083204694579434e-05,3.137219724085223e-05,0.0006546614810178725,0.0010643442152656816,0.0011700506038275005,0.000863633869749436,0.0018613092617256511,8.24874698457816e-05,0.0002386334031093784,0.0002550563641789646,0.00016791766248072198,0.000284237501005424,-39.4
1603,5.111849374547027e-07,3.179919248466225e-05,-2.3924799596680815e-05,-1.5960878776463205e-05,1.6565506778504715e-05,2.147898805208374e-05,4.8882395638057476e-05,1.4151240872340913e-05,2.0525582500687975e-05,0.0005984848130401855,0.001122783480533328,0.0006399834616180026,0.000847191547070523,0.0010990104997305253,0.00013888364605361614,0.0002907522224649154,0.00016496522052100813,0.00016172968593338433,0.00019416745356880556,-21.034
1624,-8.14661554247465e-06,-1.728755321695788e-05,-1.3278599143998358e-05,-3.1186341849306786e-05,2.6803777986114862e-05,2.3184079755734298e-05,1.6293334941301644e-05,1.610104934894613e-05,1.004350865965577e-05,0.0005785696701906981,0.0010340103908857937,0.0008034188685318547,0.0005464259699424404,0.00030168726269134413,0.00018136541659083573,0.00023171066530527123,0.0001868763404603648,0.00013628414139505509,3.9355063399186026e-05,0.0
1646,-4.568226542933074e-06,5.127268736681768e-05,-5.624673577340268e-06,2.6892072343306e-05,1.3289606738119371e-05,1.4351240732754259e-05,2.9803548359025958e-05,1.576297556856987e-05,2.9924432388873065e-05,0.0004912817905187832,0.0007039340039167439,0.0007670365946475361,0.0007160576087180446,0.001029408785639585,6.198868807006611e-05,0.00017702054104900167,0.0002636491836088954,0.00014759079844173256,0.00019323701646745264,-36.116
1647,-4.155476439267346e-06,2.705630479973192e-05,-2.5359520156365455e-05,-1.1743066727097266e-05,1.5062661487422295e-05,2.835661225329055e-05,4.718453702516365e-05,1.1753233403041334e-05,2.0370836302494056e-05,0.000630034842101786,0.0009451587157316492,0.0008183437919681752,0.0007729965618566143,0.0006771570741747451,0.00015135553391795002,0.00017234369202292463,0.0002077060487027652,0.00015142110930400066,0.00024397215297268553,-24.077
1651,2.781642564236646e-06,2.3198982058259766e-05,-1.7440945781129502e-05,-2.7962266578953584e-05,2.4712865323386438e-05,3.0663378465453456e-05,3.003116868216264e-05,1.8484866401920027e-05,1.2506802612676775e-05,0.0007369958859661062,0.0008917240142613175,0.002091114408871996,0.001122652868658679,0.0010366460757234605,7.04531511449946e-05,0.00025499847042180046,0.00027984473981307003,0.0001992900532282952,0.0001690422254938319,-12.502
1673,-7.91298516583075e-06,-9.356715760295915e-07,-1.987664321155369e-05,-3.184327029059179e-05,1.5141954701373371e-05,2.8723417491472575e-05,2.2530454345202936e-05,1.1933135921239628e-05,8.987889589686739e-06,0.0006368146553320899,0.001425904085342943,0.0006315520209228227,0.00044062446369683736,0.0003841371599082802,0.0001684329003434456,0.0002044757390366257,0.00018621291989712446,5.122603071068941e-05,5.758033530316358e-05,-9.988
1735,-5.438349342013053e-06,-2.3115029849942347e-05,-1.6748956295013517e-05,-3.5033005899036205e-05,1.3269684075458073e-05,2.0059436328593725e-05,1.9343375564847485e-05,1.2690579827284353e-05,9.375902785847087e-06,0.0009407526922608744,0.001041891528457781,0.0009497465704555215,0.0005109094835305615,0.00029171420736520974,0.00013086175522377297,0.00026816745004840824,0.00016529058578870277,7.517416530816181e-05,3.629438879742972e-05,0.0
1756,-1.274266369148606e-06,5.027441649806759e-05,-8.47205376557234e-06,3.440524071170194e-05,1.5759884184193942e-05,1.697649910086793e-05,3.8208479847608626e-05,1.799251291769437e-05,3.156739886266288e-05,0.000538084304268574,0.0008736305970187783,0.0011342119640802531,0.0009599624190661983,0.0008251548480694156,9.798701908228935e-05,0.000161623949877054,0.00018813185421293576,0.00019578172500875698,0.00020837195593904304,-36.116
1780,-4.784781026745213e-06,6.423990095185764e-05,2.744620417279968e-07,3.4365091727564686e-05,1.2768138697708113e-05,1.8937517252949523e-05,4.9123208153620165e-05,1.88142328151525e-05,3.2436501371441243e-05,0.0004332299743418576,0.0007840678677976724,0.0008423519713487884,0.0005861506227157767,0.0020889497495930275,9.086885106358912e-05,0.00012822590169007323,0.00010394793286148211,0.00011498169509158802,0.0002427176295755191,-41.9
1805,-4.9337463446047725e-06,2.9391061300956695e-05,-2.9188466553457322e-05,-2.296649681877987e-05,1.7727164278898066e-05,2.7027555761778375e-05,2.8884163284650483e-05,9.766419666084721e-06,1.4409589569302958e-05,0.0005821719721479123,0.0009535568875070925,0.001031254075048605,0.0005934040846583619,0.0007149667308543629,0.00015501630208732112,0.00020877877279472994,0.00022467819457799962,0.00016235222254216752,0.0001886526962741769,-21.034
1856,7.347153574041038e-07,4.480422345801641e-05,-1.7861974580897826e-05,2.224837977575306e-06,1.5155350979394287e-05,2.7103503378335977e-05,3.5075650870468774e-05,9.238675486914649e-06,1.8012971281077583e-05,0.0006027891534736952,0.0010312460706055325,0.002454248490828898,0.0004880307247352574,0.0006393877007822987,0.0001398862972559761,0.00014794949352860216,0.00023717067688675792,0.00013186365124810465,0.00017051906795674844,-29.5
1858,-2.771621882105117e-06,-2.7136982997925203e-06,-1.5559495637341168e-05,-3.0297777582948248e-05,1.9728882547552273e-05,1.8855213986284003e-05,3.2581291635469414e-05,1.4727077073381099e-05,9.049106550528479e-06,0.0008229504881716131,0.0007549442092162966,0.000930139029398911,0.0005021929946784128,0.0003896971248385141,0.000174820319445711,0.00021411699654234775,0.00022633062589419157,3.9606257019101246e-05,6.418017670873453e-05,-9.988
1859,2.4976095134802284e-06,4.9253345184865335e-05,-2.4493501035442042e-05,-2.064403194925715e-06,1.882672773283741e-05,2.050508421691592e-05,2.6513750592977632e-05,1.4779815279362055e-05,1.9590381067068878e-05,0.0009319662948502742,0.0009179982326126046,0.001632222204577216,0.0007416364890802182,0.0007786343867830212,0.00012262701381007056,0.00011551052569471291,0.0002069194998763563,0.0001512561996511187,0.00021209463137226504,-24.077
1867,-4.679002379587857e-06,4.447472757966041e-05,-1.5280135238233402e-05,6.131478444045872e-06,1.5774685575749486e-05,1.9324607872841184e-05,3.3209080268501325e-05,9.851972174215087e-06,1.7322103592498747e-05,0.0006044949069884949,0.0006507745181932381,0.000636380623392034,0.0005367037198607733,0.0008129435487884964,0.00016224264388121465,0.00019441357568323936,0.00016000423632102915,9.560041365713226e-05,0.00019460906988701715,-29.5
1877,6.946768411126728e-07,1.880262107910111e-06,-1.5981136464709194e-05,-2.9929335888161663e-05,2.3549342692163984e-05,1.99674147555573e-05,3.111850042915281e-05,1.0843179426488557e-05,9.360604279794438e-06,0.0005619207099973252,0.000683263237349902,0.0006803251705372204,0.0004235781568420869,0.00037643418003713546,0.00017515338752172152,0.00021319064004932505,0.0002080401037278247,5.935922773635811e-05,7.082676580162813e-05,-9.988
